DEVTYPE_Academia,DEVTYPE_BackEnd,DEVTYPE_Blockchain,DEVTYPE_DataScienceAndAI,DEVTYPE_DevSupport,DEVTYPE_ExecutiveManagement,DEVTYPE_FrontEnd,DEVTYPE_FullStack,DEVTYPE_Management,DEVTYPE_Native,DEVTYPE_ResearchAndDevelopment,age,ai_sent,ai_threat,comp_usd,country,ed_level,home_gni,org_size,per_gni,remote_work,years_code_pre_pro
False,False,False,False,False,False,True,False,False,False,False,3,-1,-1.0,93000.0,united states,6,83660.0,5,1.11,2,10.0
False,False,False,False,False,False,False,False,False,True,False,3,2,-1.0,155250.0,united states,5,83660.0,0,1.86,2,2.0
False,True,False,False,False,False,False,False,False,False,False,4,0,-1.0,109500.0,canada,6,53340.0,6,2.05,2,9.0
False,False,False,False,False,False,True,False,False,False,False,1,0,-1.0,102000.0,united states,5,83660.0,4,1.22,2,6.0
False,False,False,False,True,False,False,False,False,False,False,2,2,-1.0,73589.6,germany,1,54960.0,4,1.34,1,2.0
False,True,False,False,False,False,False,False,False,False,False,5,2,-1.0,150000.0,united states,5,83660.0,4,1.79,2,13.0
False,False,False,False,False,False,True,False,False,False,False,4,0,-1.0,165000.0,united states,5,83660.0,1,1.97,2,10.0
False,False,False,False,False,False,False,False,True,False,False,3,2,-1.0,82247.2,germany,6,54960.0,1,1.5,2,9.0
False,False,False,False,False,False,True,False,False,False,False,2,1,-1.0,75190.0,canada,6,53340.0,7,1.41,2,6.0
False,False,False,False,False,False,False,False,False,True,False,1,1,-1.0,108220.0,germany,3,54960.0,6,1.97,1,3.0
False,False,False,False,False,False,True,False,False,False,False,1,1,0.0,15583.68,germany,3,54960.0,3,0.28,1,4.0
False,True,False,False,False,False,False,False,False,False,False,2,1,-1.0,54110.0,france,6,45180.0,2,1.2,0,3.0
False,False,False,False,False,False,False,False,False,True,False,3,1,-1.0,28708.59,russian federation,5,15320.0,3,1.87,2,11.0
False,False,False,True,False,False,False,False,False,False,False,1,2,1.0,35000.0,united states,5,83660.0,4,0.42,1,2.0
False,False,False,False,False,False,False,False,True,False,False,2,1,-1.0,59521.0,spain,3,33410.0,4,1.78,1,4.0
False,False,False,False,False,False,False,True,False,False,False,2,2,0.0,216440.0,italy,3,38290.0,4,5.65,2,5.0
False,False,False,False,False,False,True,False,False,False,False,2,0,0.0,53680.2,united kingdom of great britain and northern ireland,5,48610.0,3,1.1,1,3.0
False,False,False,False,False,False,True,False,False,False,False,2,1,0.0,23287.5,brazil,6,9950.0,4,2.34,2,3.0
False,True,False,False,False,False,False,False,False,False,False,2,2,-1.0,38959.2,belgium,5,54840.0,3,0.71,1,3.0
False,False,False,False,False,False,True,False,False,False,False,2,0,-1.0,3063.0,belarus,5,8240.0,3,0.37,2,4.0
False,True,False,False,False,False,False,False,False,False,False,3,1,-1.0,96130.8,brazil,3,9950.0,6,9.66,2,2.0
False,False,False,False,False,False,True,False,False,False,False,2,1,-1.0,120013.2,israel,1,52940.0,3,2.27,1,3.0
False,False,True,False,False,False,False,False,False,False,False,3,2,-1.0,129864.0,lithuania,6,26950.0,2,4.82,2,4.0
False,True,False,False,False,False,False,False,False,False,False,2,0,-1.0,40567.82,bulgaria,6,15320.0,3,2.65,2,0.0
False,False,False,False,False,False,False,False,False,False,True,3,-2,-1.0,49220.0,colombia,5,7040.0,4,6.99,2,6.0
False,False,False,False,False,False,True,False,False,False,False,2,2,-1.0,81599.4,brazil,6,9950.0,8,8.2,2,4.0
False,False,False,False,False,False,False,False,False,True,False,2,2,-1.0,162330.0,austria,6,54160.0,2,3.0,2,9.0
False,True,False,False,False,False,False,False,False,False,False,4,1,1.0,301210.0,united states,7,83660.0,8,3.6,2,14.0
False,False,False,False,False,False,True,False,False,False,False,2,1,1.0,70343.0,france,6,45180.0,6,1.56,1,1.0
False,True,False,False,False,False,False,False,False,False,False,3,2,-1.0,240000.0,united states,7,83660.0,8,2.87,2,7.0
False,False,False,False,False,False,True,False,False,False,False,4,2,-1.0,150000.0,united states,5,83660.0,1,1.79,2,4.0
False,False,False,False,False,False,False,False,True,False,False,3,1,1.0,103891.2,germany,6,54960.0,6,1.89,1,16.0
False,True,False,False,False,False,False,False,False,False,False,3,1,-1.0,94151.4,germany,5,54960.0,6,1.71,2,6.0
False,False,False,False,True,False,False,False,False,False,False,2,-1,-1.0,138700.0,canada,5,53340.0,4,2.6,2,2.0
False,True,False,False,False,False,False,False,False,False,False,2,-1,-1.0,54110.0,portugal,4,26620.0,5,2.03,2,1.0
False,False,False,False,False,False,False,True,False,False,False,1,0,1.0,5000.0,egypt,4,3510.0,3,1.42,2,3.0
False,True,False,False,False,False,False,False,False,False,False,3,1,-1.0,79805.0,denmark,5,73790.0,4,1.08,1,3.0
False,False,False,False,True,False,False,False,False,False,False,6,-2,1.0,93150.0,belgium,7,54840.0,0,1.7,0,5.0
False,True,False,False,False,False,False,False,False,False,False,2,1,-1.0,120000.0,united states,5,83660.0,4,1.43,2,7.0
False,False,False,False,False,False,True,False,False,False,False,3,1,-1.0,43288.0,italy,3,38290.0,4,1.13,1,1.0
False,True,False,False,False,False,False,False,False,False,False,4,1,0.0,158000.0,united states,5,83660.0,6,1.89,1,2.0
False,False,False,False,False,False,False,False,False,True,False,3,1,-1.0,18630.0,brazil,4,9950.0,3,1.87,0,0.0
False,True,False,False,False,False,False,False,False,False,False,4,1,-1.0,72550.0,denmark,6,73790.0,0,0.98,2,1.0
False,False,False,False,False,False,False,False,False,True,False,2,1,-1.0,145000.0,united states,5,83660.0,8,1.73,1,7.0
False,False,False,False,False,False,True,False,False,False,False,3,0,1.0,90000.0,united states,5,83660.0,8,1.08,1,9.0
False,False,False,False,False,False,False,False,False,True,False,5,2,-1.0,180000.0,united states,6,83660.0,8,2.15,2,14.0
False,False,False,False,False,False,True,False,False,False,False,2,-1,-1.0,73000.0,canada,7,53340.0,3,1.37,2,4.0
False,True,False,False,False,False,False,False,False,False,False,3,0,-1.0,200000.0,united states,4,83660.0,3,2.39,2,7.0
False,False,False,False,False,False,False,False,False,True,False,2,0,-1.0,89822.6,germany,6,54960.0,7,1.63,1,6.0
False,False,False,False,True,False,False,False,False,False,False,3,1,-1.0,86576.0,germany,7,54960.0,6,1.58,1,4.0
False,False,False,False,False,False,True,False,False,False,False,3,0,0.0,51815.74,germany,6,54960.0,4,0.94,1,0.0
False,False,False,False,False,False,False,False,True,False,False,4,2,-1.0,270000.0,united states,5,83660.0,5,3.23,2,5.0
False,False,False,False,False,False,True,False,False,False,False,3,1,-1.0,108220.0,france,6,45180.0,8,2.4,1,10.0
False,True,False,False,False,False,False,False,False,False,False,3,0,-1.0,175000.0,united states,5,83660.0,4,2.09,2,11.0
False,False,False,True,False,False,False,False,False,False,False,3,2,-1.0,250000.0,united states,3,83660.0,4,2.99,2,5.0
False,False,False,False,False,False,True,False,False,False,False,2,1,0.0,37877.0,portugal,3,26620.0,1,1.42,2,5.0
False,True,False,False,False,False,False,False,False,False,False,3,0,1.0,115000.0,united states,5,83660.0,8,1.37,2,4.0
False,False,False,False,False,False,True,False,False,False,False,2,1,-1.0,48699.0,netherlands,6,62840.0,2,0.77,1,10.0
False,False,False,False,False,False,False,False,False,True,False,2,0,-1.0,2548.58,croatia,6,22080.0,3,0.12,2,7.0
False,True,False,False,False,False,False,False,False,False,False,1,0,-1.0,18630.0,brazil,5,9950.0,6,1.87,2,4.0
False,False,False,False,False,False,False,False,False,True,False,5,1,-1.0,59521.0,slovenia,6,31640.0,3,1.88,0,5.0
False,False,False,False,False,False,True,False,False,False,False,3,1,-1.0,108220.0,austria,6,54160.0,4,2.0,2,6.0
False,False,False,False,False,False,True,False,False,False,False,3,0,-1.0,75000.0,united states,3,83660.0,6,0.9,0,8.0
False,True,False,False,False,False,False,False,False,False,False,1,0,-1.0,108839.05,australia,5,62550.0,5,1.74,1,10.0
False,True,False,False,False,False,False,False,False,False,False,3,1,-1.0,60174.9,brazil,5,9950.0,6,6.05,1,5.0
False,False,False,False,False,False,True,False,False,False,False,2,-1,-1.0,600000.0,united states,5,83660.0,8,7.17,1,6.0
False,False,False,False,False,False,False,False,False,True,False,2,1,0.0,11830.5,india,5,2650.0,3,4.46,0,5.0
False,True,False,False,False,False,False,False,False,False,False,3,-2,-1.0,67096.4,germany,6,54960.0,6,1.22,2,5.0
False,True,False,False,False,False,False,False,False,False,False,1,1,1.0,21329.0,turkey,5,13150.0,3,1.62,1,7.0
False,False,False,False,False,False,True,False,False,False,False,2,0,0.0,35769.6,brazil,6,9950.0,1,3.59,1,3.0
False,False,False,False,False,False,True,False,False,False,False,3,0,1.0,357000.0,united states,6,83660.0,7,4.27,2,2.0
False,True,False,False,False,False,False,False,False,False,False,3,1,0.0,93393.86,germany,6,54960.0,4,1.7,2,6.0
False,True,False,False,False,False,False,False,False,False,False,2,2,-1.0,300000.0,united states,6,83660.0,1,3.59,2,12.0
False,False,False,False,False,False,True,False,False,False,False,2,1,-1.0,216440.0,netherlands,5,62840.0,5,3.44,2,4.0
False,False,False,False,False,False,False,False,False,True,False,2,0,-1.0,143000.0,united states,6,83660.0,4,1.71,2,4.0
False,False,False,False,False,False,False,True,False,False,False,5,1,1.0,66000.0,united states,5,83660.0,1,0.79,2,19.0
False,False,False,False,False,False,True,False,False,False,False,3,2,1.0,41917.5,brazil,5,9950.0,5,4.21,1,2.0
False,False,False,False,False,False,True,False,False,False,False,1,1,-1.0,83000.0,united states,5,83660.0,7,0.99,0,8.0
False,False,False,False,False,False,True,False,False,False,False,1,1,1.0,113630.0,switzerland,5,95900.0,5,1.18,1,5.0
False,True,False,False,False,False,False,False,False,False,False,2,1,0.0,84411.6,serbia,6,11570.0,4,7.3,2,4.0
False,False,False,False,False,False,True,False,False,False,False,3,1,0.0,34165.92,israel,1,52940.0,3,0.65,0,0.0
False,False,False,False,False,False,True,False,False,False,False,4,1,-1.0,108220.0,germany,3,54960.0,6,1.97,1,15.0
False,False,False,False,False,False,True,False,False,False,False,1,0,1.0,38343.0,united kingdom of great britain and northern ireland,3,48610.0,0,0.79,1,2.0
False,False,False,False,False,False,True,False,False,False,False,2,1,0.0,5940.0,afghanistan,5,2844.959435,1,2.09,0,2.0
False,False,False,False,False,False,False,False,False,True,False,3,1,1.0,115029.0,united kingdom of great britain and northern ireland,6,48610.0,8,2.37,1,3.0
False,False,False,False,False,False,True,False,False,False,False,2,-1,-1.0,30674.4,united kingdom of great britain and northern ireland,0,48610.0,1,0.63,0,2.0
False,False,False,False,False,False,True,False,False,False,False,2,1,-1.0,6706.8,brazil,5,9950.0,1,0.67,2,2.0
False,False,False,False,False,False,True,False,False,False,False,4,2,-1.0,75754.0,greece,7,23030.0,3,3.29,1,5.0
False,False,False,False,False,False,True,False,False,False,False,1,1,1.0,43800.0,canada,6,53340.0,3,0.82,1,3.0
False,False,False,False,False,False,False,False,False,True,False,3,2,-1.0,86160.0,czech republic,6,29140.0,1,2.96,2,0.0
False,False,False,False,False,False,True,False,False,False,False,2,0,-1.0,140000.0,united states,5,83660.0,4,1.67,1,3.0
False,True,False,False,False,False,False,False,False,False,False,3,1,-1.0,100480.0,poland,6,21560.0,6,4.66,2,4.0
False,False,False,False,False,False,True,False,False,False,False,3,2,1.0,68178.6,france,6,45180.0,3,1.51,2,2.0
False,True,False,False,False,False,False,False,False,False,False,2,1,-1.0,81165.0,germany,5,54960.0,8,1.48,2,3.0
False,False,False,False,False,False,True,False,False,False,False,3,-2,-1.0,87257.48,denmark,5,73790.0,3,1.18,1,22.0
False,True,False,False,False,False,False,False,False,False,False,3,1,-1.0,61901.84,slovenia,5,31640.0,3,1.96,1,17.0
False,False,False,False,False,False,True,False,False,False,False,2,1,0.0,74671.8,germany,5,54960.0,5,1.36,1,6.0
False,False,False,False,False,False,True,False,False,False,False,1,1,-1.0,78300.0,united states,5,83660.0,6,0.94,1,4.0
False,False,False,False,False,False,False,False,False,True,False,2,1,-1.0,75360.0,poland,5,21560.0,7,3.5,1,10.0
False,False,False,False,False,False,False,True,False,False,False,3,2,-1.0,64932.0,spain,5,33410.0,2,1.94,1,1.0
False,False,False,False,False,False,False,False,False,True,False,2,2,-1.0,3948.04,bangladesh,5,2820.0,2,1.4,0,5.0
False,True,False,False,False,False,False,False,False,False,False,2,0,1.0,165000.0,united states,5,83660.0,8,1.97,1,18.0
False,False,False,True,False,False,False,False,False,False,False,3,1,-1.0,180000.0,united states,5,83660.0,4,2.15,2,3.0
False,False,False,False,False,False,True,False,False,False,False,3,1,1.0,150000.0,united states,5,83660.0,3,1.79,2,3.0
False,True,False,False,False,False,False,False,False,False,False,3,2,-1.0,81090.0,israel,6,52940.0,4,1.53,1,5.0
False,False,False,False,False,False,False,False,False,True,False,4,1,-1.0,75754.0,slovenia,5,31640.0,2,2.39,0,0.0
False,False,False,False,False,False,True,False,False,False,False,2,1,-1.0,83000.0,united states,5,83660.0,3,0.99,0,10.0
False,True,False,False,False,False,False,False,False,False,False,2,1,-1.0,124453.0,austria,6,54160.0,8,2.3,1,8.0
